Fraud,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Normal
0,128284.040223464,0.3264029699,-0.18940170239999998,-0.5963067137,-0.0904956405,0.36653638689999996,-0.1619396595,0.08063964030000001,-0.0332611653,-0.0419331374,0.0640104392,-0.3020591454,0.11990770740000001,-0.1332652976,-0.1766492498,-0.265902339,-0.0458802971,-0.0419417064,0.09482497570000001,0.0497371326,-0.1298401428,-0.0080595783,0.1586598025,0.0257353273,-0.0691272307,-0.1258093269,-0.0532455538,0.0131370784,-0.0073544317000000005,67.8324357542,1.0
0,33905.2377538834,-0.052042366900000005,0.0095106605,0.7674435459000001,0.1489719764,-0.1896470864,0.1176191248,-0.122129105,0.056726362999999995,-0.2019552148,0.0834216845,0.19389462030000001,0.1811030759,-0.19464375920000002,-0.0533802459,0.2708433153,0.0315609485,-0.0344990144,-0.1087778615,0.0130104774,0.044055761500000006,0.0040939136,-0.0191595317,-0.04502186389999999,-0.0279140514,0.1344271188,0.0015513673999999998,0.016923302,0.0067740998,69.5362246117,1.0
0,132135.951690821,0.2837459418,0.08086148900000001,-0.6579247793,-0.3275443499,0.3263732485,-0.1547379596,0.16782438649999998,-0.0778820172,0.0102601664,0.0111937726,-0.2975002439,0.10947162449999999,-0.1301850004,-0.1850669448,-0.1803596694,0.019482868799999997,-0.0553467003,0.0739528393,-0.0011204398,-0.066172154,0.0116699382,0.1378904087,0.0317105742,-0.0256888908,-0.10519928490000001,-0.0225333422,0.0165710212,0.0052096525,64.6151570048,1.0
0,40601.3771186446,-0.32645864480000003,-0.08021258889999999,0.7307368242,0.0942251515,-0.26524705260000003,0.0450026655,-0.1292528591,0.1140687926,-0.23089234809999998,0.0654996095,0.12099629029999999,0.1948829415,-0.1601924559,-0.0475746612,0.210520271,-0.0297684387,0.046647214400000005,-0.16572789970000001,0.0087546715,-0.033579737400000004,-0.024341581600000002,-0.08240365820000001,-0.0182872712,-0.0085820649,0.1505370682,-0.0021865958,0.0036027465,-0.009963126,80.13119703390001,1.0
0,144907.778846154,0.20825037440000002,-0.1107887723,-0.6741011779,-0.1552941802,0.2947676135,-0.18240676260000002,0.0756743427,-0.1476982331,0.0119462531,0.0934413057,-0.3122940434,0.1187424503,-0.170217178,-0.1276702221,-0.1927696957,-0.0487933796,-0.0503680757,0.0974904125,0.0539214894,-0.0596496308,-0.0271762231,0.0848900273,0.08502931080000001,-0.021331119300000003,-0.1235678445,-0.033575924300000004,-0.0150300347,0.0043905825,77.7819337607,1.0
0,29416.3333333333,-7.7738532341,-13.399190190699999,-5.2718558772,3.6354461177,-8.6297558975,4.4016953091,8.3434519409,-2.6341219347,-0.7016595196,-1.9593005983,1.0608188121,0.43083492240000004,0.4232113079,0.7912646462999999,0.6618238492,0.3743078719,0.3168016395,0.5654820803,-1.1443996404,6.250413669099999,2.5931140925,-2.4602609032,-4.2175719482,0.23699662370000002,-1.3084640283,0.049568334900000004,0.2719586831,0.3244359825,4937.4716666667,1.0
0,59715.625,-2.3140526652,-3.8337006504000004,-0.670607987,0.5898710842,-2.0434894347,0.9173369458,1.7138771347,-0.5309369517,-0.13270412550000002,-0.6886364758,0.1843280659,0.1656403785,-0.32412166859999997,0.1853724034,0.18397857120000002,-0.1501660758,0.1540685067,0.09182214710000002,-0.2044333897,1.4366049201,0.4082400728,-0.34836764789999997,-0.0428840655,0.09861752300000001,0.0863953287,0.018417061000000002,-0.0487823499,0.0534942706,1116.2853125,1.0
0,18395.153846153702,-0.17997799309999998,0.2413445277,0.957978633,0.21970365760000002,-0.096556352,0.2465928898,-0.3750994468,-0.0266053383,1.755211651,-0.9863798562999999,1.1003320859,-2.2307543121,1.3361757709,1.1697740114,-0.17054998359999998,-0.2566571084,0.5116869747,0.1882867234,-0.1453822556,-0.0311039164,0.0040506099,-0.19022187170000002,-0.0192990715,0.0229142237,0.1934648736,-0.23986979260000002,0.0411059155,-0.010166655600000001,54.3440559441,1.0
0,89200.7454068242,0.2159143242,0.18403513859999998,-0.4983716003,0.0931792011,0.5081641701,-0.0480157213,0.2661060384,-0.1197580523,0.13486374369999998,0.0691773336,-0.296908619,0.27038586989999996,-0.0077345626,-0.1874165946,-0.24896088870000002,-0.060489566200000004,-0.1707221511,0.0387952646,-0.0005364368,-0.0026593362,0.0999315016,0.1698227264,0.0321626181,0.014466573500000001,-0.1293766649,-0.0021779115,0.0076104576,-0.012466626299999999,66.746351706,1.0
0,142650.95918367401,0.2717550829,0.0340312018,-0.7696462996,-0.2707604723,0.2322777402,-0.0960752857,-0.0115867592,-0.0041723343,-0.1069103385,0.1377129318,-0.3104435042,0.13962370710000002,-0.09232866099999999,-0.0058710984,-0.203076268,0.0360461884,-0.0617427757,0.0040650966,0.013081636399999999,-0.0765832217,0.06113609230000001,0.21288000969999998,0.0632718333,-0.034062090499999996,-0.1104111501,-0.016251128400000002,0.015239686200000001,0.011430608,65.5989529725,1.0
0,165232.110103627,0.3889367114,0.2506464302,-0.7956143046999999,-0.2223672214,0.3064299134,-0.1486250843,0.10611134109999999,-0.0338304691,-0.0478463927,0.0380797063,-0.20446760949999998,0.2291784578,0.0073298539,-0.1888683469,-0.2031600636,0.05019473519999999,-0.019115619,0.1260888956,0.0358647272,-0.0619223572,0.0300324366,0.09451015089999999,0.035340187,-0.024735186,-0.1537076674,0.0063320315,0.0180431357,0.009959473299999999,52.3875388601,1.0
0,85027.0567867036,-0.5275259213,0.3379274991,0.5464215226,0.0771094702,-0.1548585005,0.1716632669,-0.3104619569,0.11241650550000001,0.015103066000000002,-0.0177270903,0.035962258500000004,0.3606428654,-0.0384957155,-0.05581955,0.3635678622,0.0104360761,0.0171241106,0.0018931858,0.0058911729,0.0788795392,-0.0197086241,-0.1514679901,0.0009535736,0.0816079236,0.1336195393,-0.0140754093,-0.0071933877000000005,-0.0062359713,57.613462603900004,1.0
0,10636.5969581748,-0.4118432333,0.36560741909999994,1.1700598384999998,0.4269415817,-0.1890737339,0.0077412609,-0.23002731559999998,-0.3767201592,1.4243295441,-0.3623024924,1.1653090897,-2.072819747,1.5353462399000002,1.3686489197,-0.5852448365999999,0.0646497271,0.562087811,0.054215758200000005,-0.1434037032,-0.0643914799,-0.0854525026,-0.22179204260000002,0.0053422098,0.0289130096,0.026506601,0.4370403287,-0.0223959164,0.0146665687,51.3588973384,1.0
0,134065.44,-2.0898042936000003,-4.5140637372,-2.6768293048,0.5129152609000001,-2.2150885962999998,1.301337125,2.7197400438,-1.0252985658,-0.047660028,-0.288682817,0.0071191169,0.0356175327,-0.0541743936,0.1851234745,0.022007109,0.21118522309999999,-0.0994297592,-0.1771986249,-0.1388829778,0.8853840298000001,0.5300341081000001,-0.4096371763,-0.9446484475,-0.1067564667,-0.48794255159999994,-0.0375385979,0.0034619461,0.4003374112,1371.7336,1.0
0,41145.5476190476,-1.8199721123,-3.599950858,-0.7669018374,0.6164022095,-2.2918304775,1.2677175106,1.965419229,-0.49005270409999996,-0.2218507414,-0.5785518887,0.1901438988,0.1896833774,-0.1227396777,0.0936783223,-0.031263126,0.0013219982,0.1148489304,-0.1177848948,-0.1354011932,1.7492641591,0.3958862803,-0.29745891420000004,-0.34902260380000005,0.22347777870000002,0.0724373908,0.14144709560000002,-0.16893974350000002,0.1112675659,1174.4397619048,1.0
0,69538.4574049801,-0.0817955721,0.1687239537,0.6498917231,0.17678950510000002,-0.274124356,0.0078893821,-0.1365878532,0.12393461230000001,-0.25144495629999997,0.0203612356,0.1295893156,0.27899811609999997,-0.0341840809,-0.0317212018,0.3475938128,-0.056691984699999996,0.039428275299999996,-0.09483627619999999,-0.0678291638,-0.0112203934,-0.0751416181,-0.1737457388,-0.031771120099999994,0.0252416353,0.1313244983,-0.010963765,0.0050923367,-0.0092061126,58.258401048500005,1.0
0,22719.591891891898,-0.3826604563,0.24167886730000002,0.5623132516,0.3609778669,-0.2723024294,-0.0724180825,-0.3675148339,0.1411167652,1.6271715022,-0.8121392112000001,1.1275362018000001,-2.1641678145,1.3900423088,1.2114991483,-0.15140969599999998,-0.1630732228,0.8845932951000001,0.21165629800000002,-0.2232691288,0.0007209664999999999,-0.0958552859,-0.1814828934,-0.0616087512,-0.0357857256,0.1731025265,-0.1933188534,0.0234151293,0.011313389299999999,81.3426216216,1.0
0,129536.382716049,-0.8357815904000001,-3.0234395502,-1.9346093778,0.2072253348,-1.1840663512,0.5271059507,1.5372710503,-0.6684465627,-0.29555318140000003,-0.1794915059,-0.235270206,0.0215201784,-0.1748301727,0.34868894869999995,-0.2012427399,-0.1211550109,-0.0770542262,0.0404853733,-0.1429726168,1.0395116855,0.4207133715,0.0037316139000000003,-0.5658810236,-0.0127095937,-0.3060708391,0.0039650687,0.0559329588,0.018853123200000002,945.8564197531,1.0
0,48442.3289473684,-1.8306962011,-3.8241009882999997,-0.8326613947,0.6364657046,-2.2547279286,1.0776018297,1.5807639159,-0.7596599797,-0.14746416310000002,-0.5542689327,-0.0094946952,0.11630636359999999,-0.1867919919,0.0511514238,-0.0895682822,-0.0644398415,0.030565108599999998,0.0001257364,-0.10102092859999999,1.6612794909,0.3422548024,-0.5258441117,-0.7205936685,0.12909016539999998,0.042623046799999995,0.09968235199999999,-0.0161217178,0.11242497800000001,1220.8323684211,1.0
0,125493.482758621,-1.2917975651,-3.4363561548000003,-2.2940130534,0.2256503479,-1.1777303318999999,0.6413060017000001,1.9458867827000002,-0.6948459253,-0.12237906949999999,-0.395166726,-0.1765636884,0.032069515699999995,-0.2006543063,0.26839783829999997,-0.0841172625,-0.0794255141,0.0372428174,-0.139332146,-0.19344553969999997,1.197632364,0.4676499132,0.0179803695,-0.2833237769,-0.0896836575,-0.1640299817,-0.0767525979,-0.058779383399999996,0.058522228899999994,1037.5312931035,1.0
0,124075.660594439,0.35548603170000004,-0.1658057225,-0.6220430789,-0.18739707030000002,0.3165257494,-0.11248008640000001,0.055862786500000004,-0.08506964560000001,-0.0801044527,0.1574112975,-0.2877028977,0.0724160807,-0.1185085859,-0.1477202733,-0.20008764899999998,0.0103503347,-0.0698913353,0.058141810700000005,0.0708872887,-0.1010123552,0.0798889849,0.1386557126,0.04808010730000001,-0.0435282492,-0.1256572029,0.0095795581,-0.0046201216,-0.0215311844,70.0673537872,1.0
0,133773.16,0.36281841119999997,-0.0042358699,-0.7682916109000001,-0.1201798148,0.3663448038,-0.0853490525,0.1381247623,-0.0893871258,0.0688366124,0.06288615089999999,-0.2856433665,0.1211564301,-0.20797695149999998,-0.1329608342,-0.1743662685,-0.0003464082,-0.0715691868,0.082522912,-0.006599542700000001,-0.0572404485,0.0599914779,0.11254516349999999,0.054367062,-0.051970086299999996,-0.111933264,-0.0288049864,-0.0082504998,-0.0149079611,74.7009419355,1.0
0,81784.2659176028,-0.167015575,0.2585556325,0.660408079,0.0997524575,-0.1931880121,0.0318359762,-0.09168717480000001,0.09933725380000001,-0.2739546227,0.0174405463,0.1126996679,0.2738358058,0.0707845596,-0.0715365832,0.39506973079999996,0.0296440502,-0.0007176411,-0.0950996632,-0.0070886386,0.052943593899999995,-0.0718952325,-0.1673960193,-0.0087140063,-0.0052589685,0.1270628221,0.06710028280000001,0.0043543111,-0.006678766899999999,60.136154806499995,1.0
0,24619.2916666665,-0.46808085270000005,0.3749940101,0.42733904710000004,0.5186288786,-0.1396821042,0.1259537812,-0.2821602365,0.1219849676,1.2692444024,-0.2479663261,1.1799816962,-2.4069553316,1.5688314233,0.9947159076000001,-0.45837417840000005,-0.08761242779999999,0.5714247614,0.11877152789999999,-0.17678319260000003,0.12026515199999999,-0.2046334506,-0.3306890114,-0.022368373100000002,0.0041264677,0.19369523660000001,-0.00038380069999999997,0.0896900721,0.0325848817,82.1282051282,1.0
0,75174.579741379,-0.1004717314,0.17450635809999998,0.6509139763,0.0488163712,-0.2396918615,-0.0605333792,-0.1536597805,0.025390177200000003,-0.2669730871,0.0438573446,0.1739555637,0.2221841864,-0.0900798234,-0.0148677462,0.39367262229999994,0.027149648399999997,-0.0219534358,-0.0481308088,-0.0853268685,0.012079346999999999,-0.0466844476,-0.1637629717,-0.0010974657,0.0025281716,0.1097054732,0.0667615617,-0.0302435368,-0.012708280800000001,55.9767564655,1.0
0,114472.809312639,0.5169168622,0.0623095984,-0.527550199,-0.1489014701,0.3591953164,-0.1409165808,0.1473088509,-0.0852388132,0.0288733385,0.095565544,-0.26198348829999996,0.1198771574,-0.0967203376,-0.1882799803,-0.1698221234,0.06707163299999999,-0.09783217050000001,-0.0718663892,0.0256323364,-0.0819919292,0.0893223598,0.1888290719,0.0685111227,0.022735662099999998,-0.1145450288,-0.0160058122,0.0352967301,-0.0031646559000000005,48.7007538803,1.0
0,100018.174796748,0.2077845998,0.049417864699999994,-0.31972194940000004,0.6015049747,0.5763300985,0.0341978373,0.1173190496,-0.23481181329999998,1.5019970349,-0.3285145652,0.5109423813,-2.247526116,1.6072980050999999,1.2883706093,-0.9844613017,0.0268569581,0.4882698323,0.2266554976,-0.1348401157,-0.22890927579999998,-0.0365732555,-0.08540372710000001,0.0903624524,0.007532973100000001,-0.1495747705,-0.0936630365,-0.0369883097,0.0578075516,78.5680487805,1.0
0,136882.236363637,0.3347402237,0.0285098342,-0.6796594734999999,-0.2069792175,0.2933941879,-0.1575420967,0.0768771777,-0.08880845359999999,-0.098465586,0.030365481,-0.2540931405,0.1704187622,-0.07821111230000001,-0.10073211439999999,-0.251103482,0.0193313324,-0.0673772405,0.107691971,0.0344620818,-0.1064583389,0.0658012971,0.1897573322,0.007891825600000001,-0.0029173972999999996,-0.13515807789999998,-0.03616068,-0.022733137200000003,-0.0068530872999999996,59.649038961,1.0
0,116649.39731286,0.37658962090000003,-0.2272609887,-0.5353970214,-0.4392658138,0.3076986707,-0.0295260483,0.1463137858,-0.1090016349,-0.007248381700000001,0.0700141145,-0.1632322084,0.0895531161,-0.0867286932,-0.2617433951,-0.2170310847,0.1260264092,-0.07410840070000001,-0.0864725049,0.068084173,-0.0104675562,0.0679985077,0.18111552420000002,0.069556578,-0.044162855,-0.1677348321,-0.0192835374,0.0041841841,0.020464925,89.4957965451,1.0
0,87817.0640834576,-0.7449293915,0.9203600041,-0.5950367302,-1.2472186614,0.4906686714,-0.3754697752,0.48762915219999997,0.0415506978,0.3192926229,0.0829952797,-0.2315103161,0.39154810799999995,-0.06846105200000001,0.07473040730000001,-0.4726817465,0.1546561716,-0.49012805,-0.17000394010000003,-0.2095688493,0.1225771094,-0.046310289299999995,-0.2490030686,0.06269813099999999,0.0729009807,-0.0516568055,0.15500339230000001,0.1840689945,0.1169478897,38.4341877794,1.0
0,8481.6082089552,-0.31992318670000003,0.1378423743,1.2186341503,0.6848144103,-0.1681408454,0.1325929315,-0.23484740199999998,-0.1364691494,1.3849332106999999,-0.3043865122,1.0935182833,-2.2643189762,1.4726985611,1.1568622597,-0.4586611558,0.0608619485,0.7278848145,0.1248172413,-0.2340847565,-0.035653457799999996,-0.0992824006,-0.0343876716,0.044723794299999994,-0.01720797,0.1557914171,0.09306545140000001,0.021861642,-0.0027199532000000003,66.2668656716,1.0
0,54032.32653061231,-2.6665159358,-4.7079273947,-1.3402442996,1.0086156829000001,-3.4400686412,1.7183222616,2.9344710252999997,-0.7994962342,-0.7093239358,-0.883576307,0.0762958098,-0.14011731689999998,-0.27011213510000004,0.3521185373,0.2687862948,0.2778655341,0.14164811900000002,0.177782402,-0.4598316569,2.5515737144,0.6323846981,-0.5063668146,-0.44713596899999997,0.05570554,0.0243372912,-0.068969473,-0.0676333267,0.0766976378,1677.6110204082001,1.0
0,90903.1740331492,0.1723806345,0.2253922521,-0.13310589220000002,0.5786670858,0.5909614212,0.10160869539999999,0.0941869273,-0.1654320717,1.4236824679,-0.2054906395,0.6325123461,-2.3565229891,1.5291830422,1.1921734795,-0.8584184001999999,0.0290215336,0.5331948937,0.34914036460000003,-0.2515541641,-0.0456223956,-0.0597926479,-0.0306252922,0.030467181800000003,-0.0208546719,-0.22198110140000002,-0.0285437095,0.0088537594,0.0097071134,70.9376519337,1.0
0,68782.7197518097,-0.1153809641,0.1301233191,0.5608563285,0.185356315,-0.2718251117,0.0477715874,-0.20449263129999998,0.0602080618,-0.2732271684,0.0795214989,0.1005874626,0.17395187690000002,-0.1477781564,-0.0118767892,0.3303638171,0.1170470613,0.0429533421,-0.16567977960000002,0.010513899699999999,0.024590009500000003,-0.068081084,-0.171278355,0.0006339999,0.0184797356,0.1324085167,0.0051480802,-0.0395781958,-0.0035974239,66.8960289555,1.0
0,66063.4582829504,-0.15861502759999999,0.1845271059,0.7307902953000001,0.0471034663,-0.2173680514,0.1013405668,-0.13710093539999998,0.10394135730000001,-0.2214703384,0.0190426405,0.11863881109999999,0.1716532264,-0.1483968974,-0.051833347099999996,0.3225683518,0.1209452934,-0.0410228248,-0.0616302665,0.0340485229,0.0240954592,-0.0204644849,-0.10781054529999999,-0.047931796299999996,-0.0128880932,0.1219102967,0.0228418073,0.0096334041,0.0037821107000000002,59.3257436518,1.0
0,51875.7814726844,-0.1987278216,-0.1186863576,0.6866563956999999,0.10209446009999999,-0.20685702190000002,-0.033894681499999996,-0.23748255079999997,0.0336039163,-0.2331443189,0.0213005955,0.10956254289999999,0.1874285838,-0.1659580728,-0.030134198100000002,0.2845348897,0.021674083599999998,0.0346052461,-0.138653906,-0.0618657029,-0.0568160592,-0.0062935714000000005,-0.089991208,0.0136407373,-0.018033077800000002,0.1412226354,0.0657967403,0.0375344667,-0.013436036100000001,67.0062232779,1.0
0,163162.395833334,0.29498868629999997,0.10864531,-0.5068176428,-0.1088134835,0.34863793090000006,-0.030891658199999998,0.0955912001,-0.0025087862,0.0220381031,0.1410001548,-0.20201946059999998,0.18859265309999998,-0.030198962000000003,-0.1688676749,-0.0667331615,-0.004012247,-0.12108435109999999,0.1198377731,0.0964637303,-0.0115218299,-0.0192461191,0.08917099279999999,0.030135210099999997,-0.06897237219999999,-0.1682494399,-0.0219895589,0.0232004005,-0.053832532,51.51774122810001,1.0
0,168648.72808321,0.20507663629999998,0.28811473649999997,-0.6505991356,-0.2286511339,0.3992297291,-0.0646763095,0.08578254980000001,-0.061355687,-0.06433137259999999,-0.0683163485,-0.2571422605,0.2835133606,-0.0276704302,-0.0525335441,-0.223511025,-0.055303405199999996,-0.0650091792,0.0669121639,0.0158338957,-0.0503657926,-0.0283908577,0.045720467,0.050283817800000005,-0.033335201099999996,-0.20572340109999998,0.0180824532,-0.0080814166,-0.001374552,49.6888261516,1.0
0,58827.4243421055,-0.2881016704,-0.055280575400000004,0.7391717385,0.0993176741,-0.2627533776,0.0118131012,-0.1903921171,0.0901270806,-0.19996511690000002,0.0439052771,0.07954231219999999,0.16088662210000002,-0.2047806243,-0.045279540300000004,0.250219627,0.0322797451,0.016206976,-0.1160739785,-0.045209988099999994,-0.007422115799999999,-0.0424716013,-0.0557305817,-0.032637912000000005,0.0265411641,0.17001193620000002,0.012366114199999998,-0.005389824499999999,-0.0147829851,75.9390350877,1.0
0,143577.895184136,0.2007389638,0.034120789,-0.7911351445999999,-0.19443457329999997,0.2855587973,-0.1195923473,-0.0148010229,0.0454777454,-0.0671714455,-0.0036802944,-0.35562763090000005,0.1732964238,-0.09015747589999999,-0.053844591500000004,-0.21119289530000002,0.0299301675,-0.0113737667,0.0744336187,0.0262597248,-0.1107365749,0.027955934100000003,0.1538637729,0.0631303079,-0.0349068462,-0.0996661475,-0.011739256200000001,-0.0042045293,-0.0190932269,62.0209820585,1.0
0,132967.08904109598,0.1868152982,-0.0262349531,-0.6774925116,-0.29300387629999997,0.3446075011,-0.1136413852,0.0593910068,-0.1251355424,0.0429146403,0.1163188239,-0.3198862191,0.12896537560000002,-0.11331121470000001,-0.1609916257,-0.19303903260000002,-0.0502624105,-0.055794747199999994,0.0628027679,0.0635020539,-0.0954296175,-0.0132388772,0.17439827219999998,0.0012701237,-0.0514064104,-0.11286379220000001,-0.0357477635,-0.0029170991,-0.014019007,64.826826484,1.0
0,48260.6779252114,-0.1902880227,0.068386031,0.6710891245999999,0.09326373310000001,-0.2263272368,0.0749823317,-0.09678674599999999,0.0441606331,-0.22309364710000001,0.082688044,0.14155672019999999,0.2087488244,-0.10971577140000001,-0.0966665899,0.22304285629999998,0.0230394618,-0.0050759682,-0.0673957847,0.0135208628,0.0061588087,-0.0247747286,-0.1344233138,-0.0327908407,-0.010618360700000001,0.15458371710000002,0.032213253399999996,0.0088926311,0.010682026499999999,72.83202653800001,1.0
0,63194.393939394,-3.3737693939,-5.882413313400001,-1.7817071162,1.5211585833,-4.2052586556,2.1403423776,4.0082157241,-0.7404047573999999,-0.610750845,-1.1595075364,0.21897896809999998,0.021843867000000003,-0.1477022156,0.43388463969999996,0.33092475600000004,0.08401819769999999,0.044764531399999995,0.4933879984,-0.5951266792000001,3.1105482733999996,0.7976001733,-0.536874244,-0.4354586753,0.1385686038,-0.1643441272,-0.0794730335,-0.054045889800000003,0.0432308987,2097.7745454546,1.0
0,147612.833333333,-2.5401533475,-4.9718282394,-3.8487329829,0.7549326934,-4.6583033682999995,2.0580807625,5.4851462313,-1.0767595168000001,-0.2104502721,-1.1025623775,-0.19242496399999998,-0.1537547412,-0.0764624291,0.4113114783,0.1200721383,0.3800139039,-0.24871858649999998,0.2948882667,-0.21899382829999997,1.6089524872,0.5349492135,-0.2960350852,-0.48975749869999996,0.11190048849999999,-0.6265215552000001,-0.0735299224,0.3295378902,-0.22206802420000002,2052.0179166667003,1.0
0,149786.62195122,-0.99522354,-3.0986514219,-2.064659071,0.07688712360000001,-1.3763376088,0.6962764038,1.7112273930000002,-0.41271787159999995,-0.2784329819,-0.1234584514,-0.239011627,0.0384204568,0.0830071579,0.1274343917,-0.26717386530000004,0.1236469992,-0.16697280779999998,0.0741679336,-0.2055875773,0.75447158,0.2183881185,0.010545371699999999,-0.22156375679999998,0.0688304945,-0.2506899552,0.011058480400000001,0.0680547303,-0.068837429,901.6413414634,1.0
0,111087.257936508,0.7291855727,0.2146594315,-0.6132569546,0.15704712369999999,0.5861968846,-0.3054335146,0.197042997,-0.217268455,1.5268688522999998,-0.2704297846,0.5280204109000001,-2.4593753831,1.3546531882,1.6211874544,-0.47015171009999995,-0.1319149699,0.35839517460000003,0.4159060893,-0.0975457364,-0.13139858470000002,-0.0792412054,0.2234409125,0.0119401585,0.055732467,-0.0276295602,-0.2216473,0.0159436515,0.0198227111,34.6954365079,1.0
0,76335.7258509657,-0.1007510615,0.2266633186,0.6434012652000001,0.1156810572,-0.20308574640000002,0.030002809199999998,-0.12829058599999998,0.0678528553,-0.30299016,0.040553865,0.1431659874,0.2690194633,-0.0032466939,-0.0451795714,0.3291780955,-0.07940421360000001,0.015411476200000001,-0.0251714523,-0.0337906948,0.023654811499999998,-0.0957647756,-0.12910085359999998,-0.014247190600000001,0.0338015433,0.1144155949,0.024216667999999997,-0.005395295,0.0060211328000000005,57.5917203312,1.0
0,122546.891891892,-2.6736859299,-5.0786633371,-3.0188255023000004,0.8220585283,-2.6246265336000003,1.9905286244,3.2289177841,-1.3573633521000001,0.014226611,-0.4555936746,-0.055512709400000006,0.0390894344,-0.029781417799999998,0.2030919243,0.1769534925,0.20870031760000002,-0.0981637549,-0.16832576,-0.5555345909,1.4017991808,0.9458582846,-0.6399079184,-1.2435607819,-0.0483199158,-0.6208537518,-0.000801927,-0.0191921919,0.1003947451,1641.9902702703,1.0
0,43370.45,-7.604176623,-11.5655351758,-4.1608321449000005,2.3676601365,-7.2036476545,4.0553577882,7.5540806526,-2.6747017728,-0.19068279510000002,-2.3168327734,0.30668263219999997,0.1781884142,0.2767345744,0.34823200390000003,0.4217804655,0.7949734834000001,-0.058888936100000004,0.11583080470000001,-1.2088879908,4.658604903500001,1.0862988098,-1.3700903566,-2.7852922985000004,0.1330169293,-0.6235467521,-0.3610254703,0.3847067408,0.1360657171,4101.936,1.0
0,140954.714285714,-4.8599201271,-8.7424787289,-4.6617778043,1.5278011538,-4.1126742882,2.7076059613,5.2203586278,-1.3694260426,-0.8226345839,-0.9076135388,0.0008156678,-0.2913127989,-0.014899358,0.6235398504,0.0297647687,0.5139566167,0.0730060359,-0.063473613,-0.5416416795000001,3.1336356731,0.993103772,-0.5887388242,-0.8948722992,-0.14823217689999998,-0.46055174130000004,-0.0890621467,0.0794900909,0.0527839487,2602.1917857143,1.0
0,53140.625929862195,-0.296866803,0.0205150569,0.6824031293,0.1356439301,-0.2846168348,0.0706754245,-0.2300135339,0.0588129487,-0.2388076453,0.000590549,0.1338977254,0.2181382633,-0.1443956804,-0.0138544457,0.26913875579999996,0.040319752,-0.020173994299999998,-0.0834788755,-0.0175856375,-0.024330498500000002,-0.0640365655,-0.0605042053,-0.010145827,0.0084930858,0.12929101769999998,0.0844901705,0.0027078452,-0.0023326887,73.2412114772,1.0
0,2528.4391891896,-0.2889425482,0.2977035651,0.8881070973,0.1285631867,-0.0511148062,-0.0591125424,0.0562117855,-0.2926761487,0.0202769421,-0.11998258390000001,0.09232347789999999,0.3291492625,-0.0684054469,-0.1381740124,0.3411604703,-0.1717956043,-0.06095034269999999,-0.0660989715,0.0030404182,0.07121038190000001,-0.0933252405,-0.0195947247,-0.0635420439,0.0007556186,0.06345965070000001,-0.0317745392,9.282149774772891e-05,-0.0127833069,59.4391891892,1.0
0,125898.49734325199,0.37301102280000004,-0.0684093802,-0.6317116117,-0.1920246313,0.40804342600000004,0.0071530458,0.0893246018,-0.0647485623,-0.0900555884,0.1280121773,-0.2408331191,0.09612553550000001,-0.1075595682,-0.1912539009,-0.2067821775,-0.0384215454,-0.0589961406,0.1193068872,0.0014257745,-0.10563758640000001,0.053324398200000005,0.1676332078,0.0335237931,-0.0319902674,-0.15111471029999998,-0.015431846599999998,-0.0051590891,0.0008766727,68.6103825717,1.0
0,37763.8114663732,-0.2199282019,-0.2087435331,0.7258254632,0.0173286322,-0.21120850239999997,0.13968666470000002,-0.147979676,0.0345267351,-0.18689273920000002,0.0869626156,0.20834684480000001,0.162358263,-0.182297806,-0.13632470730000001,0.2547338657,0.0111275643,0.0183594132,-0.12137675390000001,-0.053270623499999996,0.009431184399999999,-0.0507478517,-0.042826032699999995,-0.012279596200000001,-0.0033490415000000003,0.1547468276,0.0168387696,-0.0181952819,0.0125448396,90.37078280040001,1.0
0,50586.1666666667,-2.7123409102,-4.3459092417,-1.1691839357,0.6800607675,-3.2714016462,1.9852328734,3.3315505499,-0.3945366484,-0.47516992210000003,-1.0132476427,0.2139744659,0.1709585143,0.0631482902,0.0854803806,-0.0186113277,-0.0584004197,0.1024894856,0.224851188,-0.17657805079999997,2.0895960737,0.4724598241,-0.4347225647,0.39877927609999997,-0.0072516739,0.1451456974,0.0787076947,-0.0518778674,0.0622359138,1527.9609259259,1.0
0,150990.8,-3.52866293,-7.0240265452,-4.8677628152,1.3742338494,-3.9387586316000003,1.823349694,5.3709898426,-1.7214460068000002,-0.5177475817,-0.2824194251,-0.011937625700000001,-0.1608155008,0.1499500361,0.6474583939999999,0.2628209766,-0.2555466574,-0.0816217029,0.1267045192,-0.3281253544,2.1854551766,0.5795286606000001,-0.2188637441,-1.2906301605,0.265715274,-0.5033076236,0.0644124331,-0.1483465337,0.2973121898,2430.4770000000003,1.0
